index,jempol_kanan,telunjuk_kanan,tengah_kanan,manis_kanan,kelingking_kanan,jempol_kiri,telunjuk_kiri,tengah_kiri,manis_kiri,kelingking_kiri
4,54.376895904499996,49.114315033000004,50.462532043500005,47.2943229675,87.7036743164,61.64730072020001,93.9908676147,99.19786071780001,92.6972732544,83.63856506350001
4,54.3665847778,49.1041183472,50.3769302368,47.2814598083,87.70369720459999,61.6111869812,93.9892807007,99.1958770752,92.68934631350001,83.6330871582
4,54.3526802063,49.094493866,50.3076400757,47.256294250500005,87.701423645,61.61510849,94.0407333374,99.24747467040001,92.73421478270001,83.6691818237
4,54.332927703900005,49.0854110718,50.2984046936,47.218875885,87.69691467290001,61.5959777832,94.03798675540001,99.2426757812,92.7336654663,83.6569366455
4,54.3014526367,49.076812744099996,50.290794372600004,47.2053260803,87.6969223022,61.6174430847,94.08522033690001,99.28932189940001,92.7823791504,83.69636535640001
4,53.5333976746,48.86535263060001,49.8331489563,46.8531951904,87.5607147217,60.74269104,95.6115493774,100.926071167,93.8173065186,84.1561050415
4,53.5552024841,48.8643531799,49.832023620600005,46.853706359899995,87.5616607666,60.712528228800004,95.66284942629999,100.988647461,93.8779830933,84.22189331050001
4,53.5705566406,48.863361358599995,49.8313751221,46.8532905579,87.56231689450001,60.64395141600001,95.664680481,100.99031829799999,93.8754653931,84.2378768921
4,53.598552703900005,48.862396240200006,49.8368682861,46.851161956800006,87.5625762939,60.6117019653,95.7142028809,101.047554016,93.9234161377,84.2927932739
4,53.6321563721,48.86144638060001,49.839752197299994,46.8511734009,87.5612411499,60.5402908325,95.71053314209999,101.04349517799999,93.92659759520001,84.3000335693
4,53.6686630249,48.8605155945,49.8412437439,46.851222991899995,87.5600738525,60.515338897700005,95.76100158690001,101.09490966799999,93.9825057983,84.3570022583
4,53.714553833000004,48.859588623,49.8433647156,46.851230621300004,87.5567245483,60.4543113708,95.75332641600001,101.09888458299999,93.9917678833,84.34879302979999
4,53.77460098270001,48.8586769104,49.8457145691,46.8514595032,87.55219268799999,60.5173416138,95.80052948,101.15763855,94.05284118649999,84.39474487300001
4,53.827999115,48.857791900600006,49.855766296400006,46.8516273499,87.5508499146,60.56680297850001,95.8023605347,101.16506958,94.0592041016,84.3936767578
4,53.9038772583,48.8568954468,49.8707466125,46.8517723083,87.5476303101,60.6620826721,95.8534851074,101.232002258,94.11903381350001,84.43184661869999
4,53.9632644653,48.8561019897,49.8858947754,46.8529586792,87.54279327389999,60.7155456543,95.8340988159,101.23072052,94.1286239624,84.4270629883
4,54.0192832947,48.8552360535,49.9032058716,46.8537406921,87.53589630129999,60.7310714722,95.8796920776,101.284812927,94.17933654790001,84.4648971558
4,54.078044891400005,48.854400634799994,49.9177284241,46.854801178,87.5332641602,60.738090515100005,95.8721160889,101.279685974,94.17381286620001,84.4645233154
4,54.136108398400005,48.853576660200005,49.9293060303,46.8565826416,87.52769470209999,60.80215454100001,95.9101028442,101.33451080299999,94.2268371582,84.5168533325
4,54.174674987799996,48.852771759,49.9283905029,46.8579673767,87.5219497681,60.8764343262,95.8957595825,101.32419586200001,94.244644165,84.527305603
4,54.2210197449,48.8519668579,49.928173065200006,46.8581237793,87.5160369873,60.9234733582,95.9386062622,101.373382568,94.2912063599,84.5885925293
4,54.2719802856,48.851196289099995,49.9113006592,46.8582305908,87.511100769,60.9297943115,95.93305206299999,101.373428345,94.2812042236,84.6061401367
4,54.328464508100005,48.85042572020001,49.9119720459,46.8572044373,87.5099334717,60.9666633606,95.97769927979999,101.42720031700001,94.3321990967,84.6480636597
4,54.3840637207,48.849658966099994,49.915615081800006,46.857383728,87.5092163086,60.9448394775,95.9668731689,101.42567443799999,94.34800720209999,84.6560592651
4,54.452339172399995,48.848896026599995,49.9078102112,46.8576660156,87.50749206540002,60.9464988708,96.0122070312,101.471008301,94.41795349120001,84.7136001587
5,60.804077148400005,74.8693313599,69.18594360350001,64.9808273315,53.952209472700005,72.3938293457,104.760093689,112.77617645299999,105.76245117200001,94.86324310299999
5,60.6606750488,74.8604431152,69.0792388916,64.9934997559,53.954372406000005,72.4691314697,104.756225586,112.776069641,105.76544952399999,94.86136627200001
5,60.5200958252,74.8523178101,69.0744934082,65.0034484863,53.9515457153,72.4812774658,104.76288604700001,112.775161743,105.76477813700001,94.8633651733
5,60.3615379333,74.8447189331,69.0887145996,65.0124359131,53.9401779175,72.4827194214,104.82021331799999,112.764648438,105.764053345,94.8678970337
5,60.2214851379,74.8375167847,69.0093841553,65.028465271,53.930335998500006,72.4852523804,104.82165527299999,112.76501464799999,105.765487671,94.87281036379999
5,60.075736999499995,74.8307037354,69.0149078369,65.0378036499,53.9064865112,72.4893798828,104.81840515100001,112.767578125,105.767196655,94.87657165530001
5,59.9708976746,74.824256897,69.01512146,65.0491943359,53.883644104,72.5095367432,104.81649017299999,112.773422241,105.770996094,94.8792724609
5,59.8295478821,74.8181304932,69.0460357666,65.05257415770001,53.851898193400004,72.5352249146,104.81520080600001,112.777130127,105.77205658,94.8873062134
5,59.7076644897,74.81228637699999,69.0807800293,65.0465240479,53.840381622299994,72.5824890137,104.814582825,112.779685974,105.77143859899999,94.8945541382
5,59.5961608887,74.8067321777,69.13101959229999,65.0469207764,53.8350257874,72.63265228270001,104.812904358,112.77871704100001,105.77097320600001,94.8980255127
5,59.489528656000005,74.8013839722,69.1458358765,64.9515914917,53.8425178528,72.6397018433,104.81336975100001,112.77305603,105.76725769,94.9011001587
5,59.4032974243,74.7962875366,69.1799621582,64.8140640259,53.8443450928,72.66144561770001,104.813476562,112.759536743,105.76342773399999,94.9022750854
5,59.3436355591,74.7914581299,69.1753692627,64.6810455322,53.8439826965,72.6726531982,104.81325531,112.743835449,105.741188049,94.9028930664
5,59.2883338928,74.786781311,69.19032287600001,64.451965332,53.8407821655,72.6748504639,104.81337738,112.734870911,105.720840454,94.9045257568
5,59.233730316199996,74.7823257446,69.2016296387,64.3809127808,53.80480575560001,72.6804962158,104.813896179,112.733688354,105.71753692600001,94.9062728882
5,59.1744270325,74.7780761719,69.220664978,64.3434906006,53.7846450806,72.6878662109,104.81385803200001,112.73813629200001,105.717430115,94.9087371826
5,59.1183319092,74.77393341060001,69.2433319092,64.3268661499,53.7318649292,72.6925354004,104.813751221,112.743721008,105.71723938,94.9119644165
5,59.0637245178,74.7699661255,69.26016235350001,64.3130569458,53.7109794617,72.7009124756,104.81324768100001,112.74466705299999,105.72218322799999,94.91465759280001
5,58.9894599915,74.7661361694,69.275100708,64.3135910034,53.6661186218,72.70148468020001,104.813774109,112.74863433799999,105.72263336200001,94.915184021
5,58.9087295532,74.7624588013,69.2934265137,64.3215713501,53.623336791999996,72.7135772705,104.81310272200001,112.752601624,105.724739075,94.91522216799999
5,54.9200668335,74.6469497681,70.1629486084,64.5524291992,53.0236473083,74.1920013428,103.695098877,110.934501648,104.13927459700001,94.7005691528
5,54.9405555725,74.6460723877,70.2268371582,64.5521850586,53.0523872375,74.1828460693,103.69674682600001,110.932472229,104.138381958,94.6902008057
5,54.954574585,74.6457748413,70.2286682129,64.55056762699999,53.061157226599995,74.161605835,103.697547913,110.934455872,104.13849639899999,94.6873016357
5,54.9694252014,74.6452026367,70.2291183472,64.5506439209,53.064460754399995,74.0859909058,103.698516846,110.936462402,104.141021729,94.67861175540001
5,54.990184783900006,74.64463806149999,70.2296676636,64.5516204834,53.064888000500005,74.0193405151,103.702812195,110.952735901,104.144996643,94.6771850586
5,55.0141334534,74.6440887451,70.2300491333,64.5535430908,53.0632667542,73.9826507568,103.70763397200001,110.96817016600001,104.154647827,94.67852783200001
5,55.0558052063,74.6435317993,70.2476425171,64.5554122925,53.0563850403,73.9605789185,103.774253845,110.98500061,104.158332825,94.6817779541
5,55.104862213100006,74.6429901123,70.32530212399999,64.5572280884,53.046211242700004,73.94272613529999,103.86009979200001,111.00541687,104.165382385,94.6831817627
5,55.1318473816,74.6424636841,70.3715362549,64.535697937,53.034450531000005,73.9385910034,103.945243835,111.01434326200001,104.173843384,94.686668396
5,55.1471366882,74.64194488529999,70.43241119380001,64.5042419434,52.995655059799994,73.9308166504,104.000556946,111.036621094,104.18572998,94.68851470950001
5,55.1572265625,74.641418457,70.4394454956,64.4770202637,52.984638214099995,73.92264556880001,104.010696411,111.05585479700001,104.19844055200001,94.69039154049999
5,55.1712875366,74.6408996582,70.4429779053,64.4540710449,52.960746765100005,73.9258728027,104.00727844200001,111.078552246,104.206687927,94.69395446780001
5,55.174541473400005,74.6403961182,70.4601364136,64.4401626587,52.9281272888,73.9212493896,104.00652313200001,111.087654114,104.28755188,94.6967010498
5,55.1802177429,74.6398925781,70.4693145752,64.4142074585,52.900062561000006,73.9167175293,104.003044128,111.112983704,104.393699646,94.70156860350001
5,55.1970939636,74.6394119263,70.4745559692,64.38777160640001,52.8655509949,73.90409088130001,104.001457214,111.14395141600001,104.405426025,94.7172622681
5,55.2288246155,74.6389160156,70.47785186770001,64.3571243286,52.8345451355,73.8925628662,103.999008179,111.191589355,104.411079407,94.7306671143
5,55.247123718299996,74.6384429932,70.4781341553,64.3761978149,52.7910881042,73.8725128174,103.99473571799999,111.224403381,104.41526794399999,94.74816894530001
5,55.2569465637,74.6379623413,70.479309082,64.3947296143,52.79061889649999,73.8127365112,103.991912842,111.24861908,104.42253112799999,94.7654953003
5,55.26113891600001,74.6375045776,70.4810028076,64.396522522,52.8154983521,73.8319091797,103.986091614,111.272583008,104.432563782,94.79100036620001
5,55.268901825,74.6370391846,70.4783248901,64.39791107180001,52.828578949,73.8018798828,103.984664917,111.28903198200001,104.43697357200001,94.8076400757
5,56.212528228800004,69.4349441528,73.8065567017,67.6242523193,56.4271888733,70.3134536743,104.29118347200001,111.09449005100001,103.783561707,94.2351608276
5,56.2614021301,69.4401931763,73.805480957,67.6239624023,56.427120208699996,70.2607116699,104.29548645,111.095314026,103.78365325899999,94.22708129879999
5,56.3135757446,69.440071106,73.8035888672,67.6214141846,56.42296981810001,70.2001419067,104.31114959700001,111.096130371,103.782188416,94.21900939940001
5,56.3790206909,69.4419631958,73.7430953979,67.67166137699999,56.418029785200005,70.1241912842,104.310676575,111.096458435,103.781959534,94.20732879639999
5,56.480754852299995,69.4427490234,73.6629104614,67.6705780029,56.4206733704,70.0169830322,104.31057739299999,111.096115112,103.78058624299999,94.19869995120001
5,56.588916778599994,69.4292144775,73.5910491943,67.6659240723,56.4222984314,69.9329910278,104.308830261,111.098350525,103.77938079799999,94.1872329712
5,56.696197509799994,69.3694610596,73.5826187134,67.7004318237,56.422344207799995,69.8580322266,104.30722045899999,111.09845733600001,103.77871704100001,94.178062439
5,56.7835273743,69.35749816890001,73.5876312256,67.7353591919,56.425994873,69.802696228,104.307281494,111.097106934,103.77835083,94.1775970459
5,56.8515396118,69.3513336182,73.6541824341,67.7526931763,56.430992126499994,69.7535018921,104.30360412600001,111.09693908700001,103.778030396,94.1700668335
5,56.935344696,69.3465957642,73.8252334595,67.7593841553,56.4342956543,69.7255935669,104.29564666700001,111.09970855700001,103.773635864,94.16394042969999
5,57.1032104492,69.35163879390001,73.9564208984,67.7721557617,56.453594207799995,69.692565918,104.291397095,111.10030365,103.77091217,94.1595916748
5,57.2693901062,69.4188308716,74.0027999878,67.7959518433,56.497360229499996,69.6641845703,104.28994751,111.101974487,103.765411377,94.15161132809999
5,57.4004898071,69.4898681641,73.991569519,67.8253631592,56.5667877197,69.6330871582,104.29049682600001,111.102325439,103.762619019,94.1488265991
5,57.5047073364,69.55381774899999,73.9849472046,67.8241882324,56.6363754272,69.6182327271,104.290122986,111.101074219,103.760177612,94.14791870120001
5,57.6140098572,69.5516281128,73.9778442383,67.8241729736,56.672588348400005,69.6130371094,104.290382385,111.099998474,103.757804871,94.146156311
5,57.736698150600006,69.5467224121,73.9756698608,67.826965332,56.7112617493,69.6112670898,104.29021453899999,111.10488128700001,103.753692627,94.14613342290001
5,57.8225669861,69.5413894653,73.9880905151,67.9242630005,56.749423980699994,69.6129989624,104.287757874,111.106590271,103.75073242200001,94.14636230469999
5,57.891750335699996,69.5378341675,74.0093917847,67.9591217041,56.847038268999995,69.6240692139,104.288444519,111.108955383,103.74919128399999,94.1465454102
5,57.9671440125,69.5477828979,74.0355834961,67.9798660278,56.944023132299996,69.63777160640001,104.290092468,111.118125916,103.74864196799999,94.1468582153
5,58.0198402405,69.5735626221,74.0017700195,68.029258728,57.005081176800005,69.6470718384,104.29098510700001,111.13785553,103.749649048,94.1492004395
5,59.310276031499995,68.7630233765,73.1339569092,67.7381668091,57.1086120605,70.5396347046,104.58470916700001,111.183906555,103.66020202600001,93.8143081665
5,59.319911956800006,68.7495574951,73.12191009520001,67.7208404541,57.1044654846,70.5435791016,104.58459472700001,111.184547424,103.66221618700001,93.8208999634
5,59.339653015100005,68.7372665405,73.15091705319999,67.7621536255,57.098552703900005,70.5489196777,104.584938049,111.187713623,103.66388702399999,93.8323059082
5,59.366104126,68.72959899899999,73.2175445557,67.7832183838,57.0947265625,70.5509109497,104.59038543700001,111.188331604,103.66653442399999,93.8339614868
5,59.4220199585,68.736579895,73.2749328613,67.7858276367,57.0948677063,70.5596542358,104.609741211,111.17176055899999,103.67430877700001,93.8343505859
5,59.4868125916,68.7437133789,73.2919235229,67.7876205444,57.0973358154,70.5827102661,104.60684204100001,111.17337799100001,103.678718567,93.83344268799999
5,59.535282135,68.7460021973,73.3499679565,67.7801589966,57.1022834778,70.6082000732,104.601783752,111.176979065,103.690498352,93.8357925415
5,59.5763893127,68.7476959229,73.3884735107,67.7855758667,57.1027069092,70.6313247681,104.59637451200001,111.181945801,103.698791504,93.83885192870001
5,59.6141166687,68.7567825317,73.4179000854,67.8314743042,57.1035842896,70.6619873047,104.58445739700001,111.181938171,103.703330994,93.84030151370001
5,59.6606445312,68.7729721069,73.4782562256,67.8731765747,57.091735839799995,70.69296264649999,104.577033997,111.181930542,103.708595276,93.8461456299
5,59.715057373,68.78839874270001,73.4701461792,67.8952178955,57.0931892395,70.719909668,104.562515259,111.18384552,103.719024658,93.8544235229
5,59.7467498779,68.82139587399999,73.4528427124,67.9022903442,57.0901947021,70.76224517819999,104.55454254200001,111.192054749,103.72895813,93.8648681641
5,59.7838020325,68.8239440918,73.4522476196,67.9365158081,57.0905647278,70.8052825928,104.55024719200001,111.196502686,103.731544495,93.8746948242
5,59.8293495178,68.82373809810001,73.4576034546,67.962387085,57.0970535278,70.8359069824,104.54858398399999,111.20008850100001,103.7318573,93.8897171021
5,59.8969650269,68.8238677979,73.6205368042,67.9854125977,57.098373413100006,70.864402771,104.54537963899999,111.203056335,103.73379516600001,93.90398406979999
5,59.9872894287,68.825050354,73.746887207,68.0059204102,57.1000556946,70.8892745972,104.536209106,111.20658111600001,103.738273621,93.9187774658
5,60.0989570618,68.874961853,73.8687744141,68.0243225098,57.1014175415,70.9160232544,104.52882385299999,111.221351624,103.739944458,93.9259185791
5,60.1905937195,68.9270782471,73.8735046387,68.040763855,57.1062660217,70.9381027222,104.52432251,111.22694397,103.743927002,93.9391098022
5,60.299327850299996,68.99862670899999,73.8739395142,68.1158599854,57.1066703796,70.9445343018,104.52207183799999,111.22651672399999,103.75074005100001,93.95337677
5,60.3793525696,69.0331726074,73.8743591309,68.1922607422,57.115978241,70.9450378418,104.519607544,111.232002258,103.76123809799999,93.9601745605
5,61.726436615,71.0659408569,76.86492156979999,71.5673599243,59.9596099854,72.3990631104,105.32035827600001,111.920631409,104.427330017,93.95748138430001
5,61.703952789300004,71.18715667720001,76.92948150630001,71.6864929199,59.961715698199995,72.3800201416,105.334976196,111.905975342,104.402526855,93.9253921509
5,61.679000854499996,71.356086731,77.174659729,71.7697677612,60.0201873779,72.34971618649999,105.343955994,111.895774841,104.383651733,93.8992996216
5,61.6552734375,71.4461593628,77.190612793,71.8051223755,60.0683898926,72.3055267334,105.351783752,111.88094329799999,104.36399841299999,93.8807220459
5,61.6551399231,71.6153488159,77.2024307251,71.87534332279999,60.0908584595,72.2567901611,105.36078643799999,111.874595642,104.34254455600001,93.85864257809999
5,61.6496925354,71.6607513428,77.2057876587,71.9240112305,60.16015625,72.2317199707,105.36505889899999,111.88459014899999,104.316810608,93.8275909424
5,61.6369018555,71.6691360474,77.2326660156,71.9727706909,60.1888580322,72.21236419680001,105.377334595,111.878349304,104.300231934,93.78987884520001
5,61.6184120178,71.6707077026,77.6177215576,72.0697402954,60.2235221863,72.1861038208,105.390068054,111.87697601299999,104.27731323200001,93.75978088379999
5,61.6059913635,71.6863250732,77.6165313721,72.1218719482,60.3412094116,72.1491241455,105.40084838899999,111.876670837,104.260452271,93.735824585
5,61.58417129520001,71.8703613281,77.6767044067,72.1854095459,60.4365539551,72.1252975464,105.40948486299999,111.873268127,104.25828552200001,93.7036895752
5,61.5737609863,71.8947906494,77.5984039307,72.2195510864,60.4750404358,72.10546875,105.415733337,111.901634216,104.257255554,93.6868896484
5,61.560810089099995,71.94190216060001,77.5657501221,72.27895355220001,60.552734375,72.0582885742,105.427467346,111.90634155299999,104.258384705,93.67952728270001
5,61.565761566199996,71.9403076172,77.6085662842,72.2927246094,60.607963561999995,72.00918579100001,105.44123840299999,111.90696716299999,104.27117157,93.6535339355
5,61.56621932979999,71.9410247803,77.4602584839,72.2790756226,60.6379508972,71.94742584229999,105.451538086,111.90487670899999,104.268280029,93.63408660889999
5,61.5535087585,72.0924530029,77.21450042720001,72.2899780273,60.6379737854,71.8313827515,105.455627441,111.90650177,104.266815186,93.6088638306
5,61.560424804700006,72.0712509155,77.1509933472,72.3038253784,60.6372756958,71.7244110107,105.461288452,111.90639495799999,104.264526367,93.5982589722
5,61.5537567139,72.04233551029999,77.1522521973,72.31954956050001,60.6342086792,71.620803833,105.47065734899999,111.908081055,104.264579773,93.591178894
5,61.5324707031,72.0428695679,77.1433181763,72.3245849609,60.6303024292,71.5080718994,105.49266052200001,111.920921326,104.269119263,93.5797958374
5,61.5274887085,72.0385131836,77.1514892578,72.3308792114,60.632598877,71.3757858276,105.523178101,111.932975769,104.26936340299999,93.5712585449
5,61.5309715271,72.017250061,77.1555328369,72.3360061646,60.6366043091,71.2557754517,105.553375244,111.94715118399999,104.269538879,93.5609741211
