index,jempol_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, telunjuk_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, tengah_kanan, x_jempol_kanan, y_jempol_kanan, z_jempol_kanan, manis_kanan, x_manis_kanan, y_manis_kanan, z_manis_kanan, kelingking_kanan, x_kelingking_kanan, y_kelingking_kanan, z_kelingking_kanan, jempol_kiri, x_jempol_kiri, y_jempol_kiri, z_jempol_kiri, telunjuk_kiri, x_telunjuk_kiri, y_telunjuk_kiri, z_telunjuk_kiri, tengah_kiri, x_tengah kiri, y_tengah_kiri, z_tengah_kiri, manis_kiri, x_manis_kiri, y_manis_kiri, z_manis_kiri, kelingking_kiri, x_kelingking_kiri, y_kelingking_kiri, z_kelingking_kiri
3, 56.4715270996, -36.0397, -19.1631, -34.6062, 59.9829559326, -46.435, -24.0178, -29.4062, 102.123725891, -24.3466, 7.65326, -94.9774, 95.7568359375, -10.4699, -0.725006, -91.4996, 93.3026123047, 46.8019, -5.77353, -76.6544, 55.3616294861, 51.3753, -8.9897, -24.6626, 90.3992614746, 48.836, 0.176895, -83.7082, 95.5155334473, 30.3082, -6.53976, -97.3827, 89.0111694336, 6.23011, -5.18654, -94.6989, 78.5171966553, -27.3632, -10.7551, -78.5678
3, 56.474937439, -36.0447, -19.1448, -34.6104, 59.9842033386, -46.4507, -23.9832, -29.4148, 102.162895203, -24.1862, 7.80296, -95.0307, 95.7542190552, -10.4585, -0.748032, -91.4986, 93.3029174805, 46.8102, -5.83981, -76.6443, 55.3086013794, 51.2885, -9.08754, -24.7297, 90.4001083374, 48.8955, 0.0753784, -83.678, 95.5157165527, 30.3336, -6.56853, -97.3696, 88.9648895264, 6.28539, -5.3707, -94.6442, 78.4690170288, -27.3039, -10.8572, -78.5339
3, 56.4768028259, -36.0501, -19.1502, -34.598, 59.9854660034, -46.4711, -23.963, -29.4042, 102.194221497, -24.0689, 7.88933, -95.0748, 95.752746582, -10.4605, -0.812485, -91.4965, 93.3030319214, 46.8017, -5.94284, -76.6411, 55.4357833862, 51.3654, -9.05252, -24.7402, 90.4413757324, 48.9119, -0.0245056, -83.6627, 95.5486068726, 30.347, -6.66203, -97.3399, 88.9990539551, 6.30295, -5.39139, -94.6211, 78.4722213745, -27.2657, -10.9984, -78.4883
3, 56.4751091003, -36.0515, -19.1726, -34.5773, 59.9866867065, -46.4879, -23.9593, -29.3857, 102.206695557, -24.0285, 7.89391, -95.0947, 95.7510070801, -10.4791, -0.878876, -91.4922, 93.3030929565, 46.7802, -6.02806, -76.6472, 55.464427948, 51.3453, -9.15041, -24.809, 90.4428329468, 48.8952, 0.0075531, -83.6748, 95.5215682983, 30.3771, -6.77812, -97.2969, 88.9964141846, 6.28259, -5.379, -94.6127, 78.4082870483, -27.1795, -11.1244, -78.4415
3, 56.4730834961, -36.0491, -19.205, -34.5546, 59.9878883362, -46.5003, -23.9656, -29.366, 102.215049744, -23.9983, 7.87601, -95.1111, 95.7499771118, -10.4982, -0.94632, -91.4882, 93.3033752441, 46.7601, -6.10098, -76.6535, 55.5141983032, 51.3322, -9.20634, -24.8608, 90.4950408936, 48.8759, 0.0262756, -83.6868, 95.5394439697, 30.4083, -6.94571, -97.2412, 89.039100647, 6.26011, -5.40109, -94.6006, 78.4109039307, -27.1064, -11.1732, -78.4145
3, 56.4668807983, -36.0281, -19.2432, -34.5431, 59.9889907837, -46.5024, -23.9771, -29.3579, 102.223327637, -23.9698, 7.87923, -95.1251, 95.7474899292, -10.5105, -0.992111, -91.4843, 93.3042297363, 46.7527, -6.13499, -76.6555, 55.5388793945, 51.336, -9.26924, -24.8883, 90.4915390015, 48.9022, -0.0372772, -83.668, 95.5033950806, 30.4523, -7.13574, -97.1779, 89.0313110352, 6.25644, -5.44347, -94.5871, 78.3872528076, -27.0579, -11.271, -78.3867
3, 56.4595603943, -36.0093, -19.282, -34.5288, 59.9901313782, -46.5045, -23.9871, -29.3513, 102.242111206, -23.8941, 7.93294, -95.1539, 95.7446136475, -10.5229, -1.0336, -91.4802, 93.304107666, 46.744, -6.1653, -76.658, 55.6035995483, 51.3397, -9.3806, -24.9141, 90.544960022, 48.9357, -0.0493164, -83.6498, 95.5302200317, 30.4878, -7.27646, -97.1259, 89.0600280762, 6.28599, -5.54538, -94.5567, 78.3987426758, -26.9938, -11.403, -78.3525
3, 56.451713562, -35.9893, -19.3085, -34.522, 59.9912147522, -46.5067, -23.9852, -29.3539, 102.251144409, -23.8554, 7.9888, -95.1671, 95.7443008423, -10.5324, -1.02728, -91.4788, 93.303024292, 46.7293, -6.16272, -76.6661, 55.5897941589, 51.3032, -9.46054, -24.9566, 90.5260848999, 48.939, -0.174515, -83.6312, 95.5247344971, 30.494, -7.33734, -97.1058, 89.0627593994, 6.25628, -5.56888, -94.5531, 78.3868026733, -26.9681, -11.5072, -78.3239
3, 56.4123535156, -35.894, -19.392, -34.5265, 59.9922714233, -46.4949, -23.9922, -29.3715, 102.264656067, -23.7696, 8.06595, -95.1931, 95.7434844971, -10.5166, -1.01744, -91.4799, 93.3008499146, 46.7347, -6.14529, -76.6622, 55.5864944458, 51.2359, -9.57068, -25.0115, 90.5541305542, 48.943, -0.352402, -83.6062, 95.5858917236, 30.4947, -7.35434, -97.1017, 89.105255127, 6.21076, -5.66556, -94.5408, 78.4571151733, -27.0053, -11.5493, -78.3131
3, 56.39427948, -35.8585, -19.4245, -34.5226, 59.993309021, -46.4929, -23.9868, -29.3836, 102.286972046, -23.6594, 8.18974, -95.227, 95.7429351807, -10.5102, -1.00624, -91.4802, 93.3002090454, 46.7362, -6.13791, -76.6612, 55.5617294312, 51.1829, -9.66731, -25.0484, 90.5422592163, 48.9604, -0.491165, -83.5815, 95.6057891846, 30.4626, -7.30545, -97.1247, 89.1111297607, 6.17236, -5.70628, -94.5406, 78.4802398682, -27.0419, -11.5465, -78.3123
3, 56.3808746338, -35.836, -19.4458, -34.5174, 59.9943161011, -46.4929, -23.9831, -29.3908, 102.305168152, -23.5679, 8.29337, -95.2555, 95.7433242798, -10.5082, -0.998978, -91.4806, 93.3001708984, 46.7353, -6.13184, -76.662, 55.6006736755, 51.1962, -9.62877, -25.0411, 90.587890625, 49.0038, -0.657196, -83.5455, 95.6540985107, 30.4386, -7.32352, -97.1255, 89.1639709473, 6.19472, -5.64484, -94.5425, 78.5375976562, -27.0683, -11.5833, -78.3049
3, 56.3677444458, -35.8176, -19.4654, -34.5098, 59.9952964783, -46.494, -23.9793, -29.3965, 102.316802979, -23.5105, 8.36652, -95.2738, 95.7459487915, -10.5048, -0.988129, -91.4822, 93.300201416, 46.7348, -6.12567, -76.6628, 55.608165741, 51.2149, -9.58049, -25.0288, 90.5864562988, 49.0276, -0.770844, -83.5249, 95.6582336426, 30.4131, -7.26727, -97.1408, 89.154335022, 6.22178, -5.66649, -94.5308, 78.5515594482, -27.0898, -11.5507, -78.3119
3, 56.3570137024, -35.8056, -19.4774, -34.503, 59.9962501526, -46.4957, -23.9754, -29.4011, 102.32875061, -23.4526, 8.43867, -95.2924, 95.749420166, -10.5003, -0.977798, -91.4844, 93.3003616333, 46.7331, -6.1203, -76.6643, 55.669631958, 51.2392, -9.60663, -25.017, 90.639793396, 49.013, -0.758392, -83.5329, 95.737701416, 30.3762, -7.11784, -97.1825, 89.1910018921, 6.22253, -5.77446, -94.5116, 78.5668258667, -27.0459, -11.5285, -78.3095
3, 56.3457450867, -35.7964, -19.4835, -34.4961, 59.9971885681, -46.5014, -23.9652, -29.4045, 102.347160339, -23.3819, 8.55141, -95.3148, 95.7519607544, -10.5043, -0.960068, -91.4852, 93.3006820679, 46.7256, -6.11067, -76.6697, 55.7020263672, 51.2883, -9.56282, -24.9892, 90.6412811279, 49.0019, -0.717834, -83.5399, 95.7369232178, 30.3293, -7.08351, -97.2012, 89.1972579956, 6.23904, -5.71855, -94.5155, 78.5465774536, -26.9991, -11.4793, -78.315
3, 56.8265151978, -35.7343, -19.6548, -34.8993, 60.0382575989, -46.4632, -23.157, -30.3069, 101.698600769, -24.7419, 5.86382, -94.6128, 95.5987625122, -9.92671, -1.39204, -91.3512, 93.1077575684, 47.038, -6.24231, -76.2432, 57.8951721191, 50.8069, -9.91716, -27.9224, 93.1560745239, 48.8526, 1.33569, -83.6657, 97.7991409302, 29.1603, -5.2081, -97.0893, 91.1466903687, 4.66031, -3.6956, -94.1738, 80.5796203613, -28.7836, -9.70174, -77.7985
3, 56.8102874756, -35.729, -19.6584, -34.8916, 60.0384559631, -46.4617, -23.1671, -30.3027, 101.699783325, -24.7391, 5.84016, -94.6155, 95.6025314331, -9.92921, -1.37183, -91.3534, 93.1067657471, 47.0342, -6.25916, -76.2433, 57.9247207642, 50.8129, -9.90041, -27.881, 93.1932907104, 48.8624, 1.26862, -83.6522, 97.8317947388, 29.2092, -5.36496, -97.0485, 91.1561050415, 4.70605, -3.88234, -94.1408, 80.639755249, -28.7905, -9.75356, -77.8
3, 56.7981834412, -35.7253, -19.6645, -34.8838, 60.0386581421, -46.4596, -23.179, -30.2978, 101.700111389, -24.7392, 5.81238, -94.6173, 95.6044845581, -9.93252, -1.36536, -91.3544, 93.1059570312, 47.0317, -6.27634, -76.2427, 57.9469337463, 50.829, -9.91354, -27.8494, 93.1781311035, 48.8823, 1.17993, -83.6308, 97.8138046265, 29.251, -5.50269, -97.012, 91.1212463379, 4.76914, -4.03459, -94.1086, 80.6231689453, -28.7523, -9.87198, -77.7872
3, 56.7902297974, -35.7239, -19.6737, -34.8751, 60.038848877, -46.458, -23.1943, -30.2898, 101.700134277, -24.7437, 5.77855, -94.6182, 95.6072311401, -9.93705, -1.36392, -91.3558, 93.10496521, 47.0266, -6.29538, -76.2435, 58.0349235535, 50.8704, -9.94446, -27.814, 93.2186203003, 48.9353, 1.06645, -83.5926, 97.8435440063, 29.3051, -5.66953, -96.9645, 91.1509552002, 4.82393, -4.16589, -94.0842, 80.6525192261, -28.7067, -9.9801, -77.778
3, 56.7832183838, -35.7217, -19.6837, -34.8671, 60.0390319824, -46.4565, -23.2088, -30.2821, 101.700164795, -24.748, 5.74641, -94.6191, 95.6125793457, -9.93807, -1.35075, -91.3591, 93.1039962769, 47.0215, -6.31351, -76.2443, 58.0628814697, 50.8912, -10.0164, -27.7783, 93.2041015625, 48.9954, 0.902786, -83.5462, 97.8285675049, 29.3669, -5.81369, -96.9215, 91.1219787598, 4.89191, -4.35851, -94.0483, 80.632522583, -28.6475, -10.1071, -77.7664
3, 56.7762565613, -35.7157, -19.6867, -34.8661, 60.0392303467, -46.4549, -23.2185, -30.2783, 101.698959351, -24.7543, 5.71779, -94.6182, 95.6146087646, -9.93869, -1.34668, -91.3606, 93.1027450562, 47.0186, -6.32692, -76.244, 58.1380119324, 50.9603, -9.99516, -27.7103, 93.2500762939, 49.0697, 0.762726, -83.4973, 97.8730239868, 29.4309, -5.9339, -96.8828, 91.1639328003, 4.93853, -4.49022, -94.0292, 80.6507110596, -28.5667, -10.2284, -77.7572
3, 56.7659683228, -35.7052, -19.6851, -34.8688, 60.0394172668, -46.4533, -23.2254, -30.2765, 101.697792053, -24.7578, 5.69382, -94.6179, 95.617477417, -9.93757, -1.33157, -91.3628, 93.1026077271, 47.0204, -6.33839, -76.2418, 58.20652771, 51.0758, -9.90149, -27.6167, 93.2517166138, 49.1276, 0.680374, -83.463, 97.8659591675, 29.4779, -6.04199, -96.8517, 91.1675567627, 4.95882, -4.58092, -94.0219, 80.6367950439, -28.505, -10.3028, -77.7553
3, 56.7656173706, -35.7065, -19.6595, -34.881, 60.0396003723, -46.4613, -23.1985, -30.2861, 101.761100769, -24.5756, 5.92368, -94.6866, 95.6161117554, -9.92414, -1.32578, -91.3636, 93.1020278931, 47.0314, -6.36929, -76.2319, 58.2659416199, 51.1561, -9.7924, -27.5398, 93.3124389648, 49.1946, 0.637421, -83.4297, 97.9235610962, 29.5184, -6.08586, -96.835, 91.212600708, 5.00327, -4.67174, -94.0079, 80.6650161743, -28.4416, -10.3963, -77.7495
3, 56.765335083, -35.7319, -19.6033, -34.8868, 60.0397911072, -46.4925, -23.1275, -30.2935, 101.876487732, -24.2481, 6.40712, -94.8062, 95.6153945923, -9.92102, -1.299, -91.3641, 93.1003952026, 47.0247, -6.42307, -76.2302, 58.1824035645, 51.119, -9.75163, -27.5116, 93.3304214478, 49.2333, 0.696548, -83.4198, 97.9427719116, 29.5565, -6.04326, -96.8362, 91.2424163818, 5.02645, -4.54243, -94.0305, 80.6679611206, -28.4087, -10.4273, -77.7543
3, 56.7648239136, -35.7439, -19.6024, -34.875, 60.0399665833, -46.5062, -23.1189, -30.2801, 101.956787109, -24.0152, 6.71368, -94.8976, 95.6153259277, -9.93144, -1.33038, -91.3625, 93.0994262695, 47.0122, -6.47195, -76.2328, 58.1378288269, 51.0771, -9.72128, -27.4899, 93.391960144, 49.2617, 0.74588, -83.4115, 98.0034103394, 29.6023, -6.02837, -96.8269, 91.3059310913, 5.06024, -4.47388, -94.0405, 80.7225952148, -28.3931, -10.4255, -77.7642
3, 56.7636070251, -35.7513, -19.6111, -34.8624, 60.0401420593, -46.5149, -23.1209, -30.2662, 102.008987427, -23.8544, 6.91371, -94.9625, 95.6167755127, -9.93976, -1.35498, -91.3624, 93.0989608765, 47.0024, -6.51115, -76.235, 58.0605812073, 51.0201, -9.74028, -27.475, 93.3923416138, 49.2781, 0.762039, -83.4037, 98.0098648071, 29.6495, -6.00487, -96.8186, 91.3252410889, 5.076, -4.3916, -94.0569, 80.746383667, -28.4088, -10.4156, -77.7749
3, 56.7632026672, -35.7518, -19.6254, -34.8539, 60.0403213501, -46.5162, -23.1321, -30.2568, 102.045280457, -23.7292, 7.04755, -95.0134, 95.6171646118, -9.94237, -1.37856, -91.3623, 93.0987930298, 47.0021, -6.54045, -76.2322, 58.1031799316, 51.0574, -9.6524, -27.4293, 93.4324798584, 49.2773, 0.746994, -83.397, 98.0442047119, 29.721, -6.07851, -96.7788, 91.3894882202, 5.06815, -4.3365, -94.0719, 80.8249969482, -28.4412, -10.371, -77.7929
3, 56.7631912231, -35.7488, -19.6452, -34.8461, 60.0404968262, -46.5136, -23.1518, -30.2468, 102.039588928, -23.7383, 6.98862, -95.0152, 95.6173171997, -9.94195, -1.41443, -91.3622, 93.0984420776, 47.0047, -6.56764, -76.2277, 58.1435546875, 51.1751, -9.38821, -27.3206, 93.4269866943, 49.2637, 0.779694, -83.4003, 98.0247268677, 29.7875, -6.16005, -96.7383, 91.3945770264, 5.07317, -4.3112, -94.0792, 80.8397750854, -28.4447, -10.3287, -77.8097
3, 56.7643547058, -35.7455, -19.6632, -34.8401, 60.0406723022, -46.5117, -23.171, -30.236, 102.006774902, -23.8033, 6.85216, -94.9952, 95.6175308228, -9.94482, -1.44922, -91.3616, 93.0981445312, 47.005, -6.59248, -76.2249, 58.2564811707, 51.3253, -9.11069, -27.207, 93.4680023193, 49.2522, 0.774429, -83.3985, 98.0699691772, 29.8354, -6.20386, -96.7125, 91.4570770264, 5.06863, -4.25706, -94.093, 80.89503479, -28.4445, -10.2919, -77.8246
3, 56.7673873901, -35.7476, -19.6618, -34.8409, 60.0408401489, -46.5163, -23.1667, -30.2333, 102.014076233, -23.7649, 6.87495, -95.0103, 95.6154098511, -9.94826, -1.4641, -91.3599, 93.09765625, 47.0053, -6.61864, -76.2219, 58.3134498596, 51.4227, -8.96513, -27.1413, 93.4560775757, 49.2682, 0.717926, -83.379, 98.0627059937, 29.8691, -6.23457, -96.6927, 91.4768066406, 5.05964, -4.15558, -94.1142, 80.8924942017, -28.4287, -10.271, -77.8342
3, 56.7702636719, -35.746, -19.6651, -34.8426, 60.041015625, -46.5172, -23.1705, -30.23, 102.022598267, -23.7231, 6.90242, -95.0275, 95.6144638062, -9.9508, -1.47845, -91.359, 93.0972061157, 47.0059, -6.63197, -76.2198, 58.3912391663, 51.4994, -8.86642, -27.0912, 93.50440979, 49.2964, 0.68457, -83.3588, 98.1278457642, 29.8653, -6.16658, -96.7048, 91.5078735352, 5.10059, -4.19363, -94.1007, 80.9572601318, -28.443, -10.1952, -77.8552
3, 56.7784767151, -35.748, -19.6644, -34.8467, 60.0411872864, -46.5175, -23.1747, -30.2274, 102.013702393, -23.7373, 6.86937, -95.0242, 95.6145858765, -9.95266, -1.48108, -91.359, 93.0965270996, 47.0056, -6.63678, -76.2188, 58.4391517639, 51.5689, -8.80339, -27.0486, 93.5113220215, 49.3374, 0.689468, -83.3389, 98.1545639038, 29.842, -6.04918, -96.7368, 91.4979858398, 5.14075, -4.20029, -94.0928, 80.9711456299, -28.45, -10.124, -77.8747
3, 56.7832717896, -35.7418, -19.6638, -34.8557, 60.041343689, -46.5178, -23.1765, -30.2266, 101.977890015, -23.827, 6.76176, -94.9921, 95.6168365479, -9.95315, -1.46249, -91.3608, 93.0948181152, 47.0017, -6.6385, -76.2197, 58.5101242065, 51.6247, -8.76563, -27.0136, 93.5668945312, 49.3335, 0.749496, -83.3434, 98.2238540649, 29.8615, -5.96902, -96.7477, 91.5385437012, 5.18657, -4.20363, -94.0839, 81.0120544434, -28.4354, -10.1116, -77.8823
3, 56.7903900146, -35.7367, -19.6623, -34.8653, 60.0415115356, -46.5181, -23.1799, -30.2245, 101.936920166, -23.9393, 6.62143, -94.9515, 95.6183776855, -9.95522, -1.45361, -91.3618, 93.0932540894, 46.999, -6.63986, -76.2198, 58.5496025085, 51.7146, -8.62453, -26.9456, 93.5711517334, 49.3523, 0.779831, -83.3355, 98.2367401123, 29.879, -5.9066, -96.7568, 91.5427703857, 5.219, -4.17619, -94.0849, 81.0186767578, -28.4354, -10.0782, -77.8942
3, 56.7988548279, -35.7346, -19.6613, -34.8727, 60.0416717529, -46.5185, -23.1868, -30.2196, 101.897956848, -24.0675, 6.47562, -94.9063, 95.6188049316, -9.96147, -1.45549, -91.3615, 93.0924987793, 46.9973, -6.64153, -76.2198, 58.6000518799, 51.8112, -8.41064, -26.8555, 93.6285552979, 49.3816, 0.794952, -83.3232, 98.2972793579, 29.8876, -5.87494, -96.7626, 91.5900039673, 5.25011, -4.1671, -94.0815, 81.0671081543, -28.4346, -10.0433, -77.905
4, 80.7899017334, 40.0729, -18.4724, -61.8277, 52.1191101074, 14.0837, -45.0474, -21.016, 56.8090858459, 11.1718, -51.6168, -17.8236, 60.9772567749, -8.196, -53.297, -23.6849, 51.5194015503, -21.1084, -43.8904, -16.1735, 62.2436943054, 50.2136, -13.552, -28.0634, 96.8178939819, 49.0368, -5.01042, -79.3934, 100.84866333, 30.7229, -11.5687, -91.4341, 93.9939346313, 2.58731, -10.8773, -89.6397, 84.5726318359, -31.5656, -14.8338, -73.5356
4, 80.9091033936, 40.2112, -18.4221, -61.8959, 52.0590591431, 14.0722, -44.9928, -21.0134, 56.7703208923, 11.1654, -51.5718, -17.8426, 60.7964515686, -8.16078, -53.235, -23.6463, 51.3535690308, -20.932, -43.8382, -16.0232, 62.296875, 50.239, -13.5365, -28.0678, 96.8188171387, 49.0903, -5.00198, -79.3666, 100.83731842, 30.8045, -11.623, -91.3959, 93.9957580566, 2.63717, -10.8867, -89.6405, 84.5728759766, -31.5193, -14.902, -73.5429
4, 81.0119628906, 40.3324, -18.3793, -61.9571, 51.9848709106, 14.0674, -44.9349, -20.9915, 56.7001228333, 11.1884, -51.5146, -17.8028, 60.6087913513, -8.09688, -53.1817, -23.5702, 51.1981964111, -20.7658, -43.7927, -15.8742, 62.3394165039, 50.2595, -13.5209, -28.0728, 96.8213729858, 49.1417, -5.01012, -79.3407, 100.832267761, 30.8663, -11.6538, -91.3705, 93.996383667, 2.67784, -10.8987, -89.6402, 84.5732650757, -31.4829, -14.9553, -73.5488
4, 81.1051025391, 40.4411, -18.3516, -62.0111, 51.9069480896, 14.0696, -44.8778, -20.9567, 56.6244277954, 11.2157, -51.4567, -17.753, 60.4431304932, -8.03144, -53.1349, -23.4922, 51.0415725708, -20.5957, -43.7508, -15.7196, 62.3814849854, 50.2795, -13.521, -28.0734, 96.8224945068, 49.1998, -5.03352, -79.3089, 100.831916809, 30.9177, -11.6624, -91.3535, 93.9966964722, 2.72232, -10.9099, -89.6396, 84.5743331909, -31.4466, -14.9946, -73.5578
4, 81.17943573, 40.5298, -18.3292, -62.0579, 51.8321418762, 14.075, -44.8228, -20.9202, 56.5380630493, 11.2495, -51.394, -17.6897, 60.3058128357, -7.98198, -53.0896, -23.4338, 50.8884429932, -20.4273, -43.7104, -15.5673, 62.4046592712, 50.325, -13.4943, -28.026, 96.8237915039, 49.32, -5.0768, -79.237, 100.83000946, 31.0422, -11.6932, -91.308, 93.9979629517, 2.82896, -10.9293, -89.6363, 84.5761871338, -31.3577, -15.0384, -73.5887
4, 81.2500305176, 40.5862, -18.2684, -62.1333, 51.7784805298, 14.0593, -44.7637, -20.9424, 56.4169273376, 11.2913, -51.3022, -17.6162, 60.1914596558, -7.96869, -53.0247, -23.4324, 50.7351989746, -20.275, -43.6528, -15.4403, 62.5071144104, 50.6425, -13.6455, -28.1678, 96.8864822388, 49.9221, -5.28604, -79.7379, 100.856277466, 31.4909, -12.062, -91.9166, 94.0495452881, 3.05242, -11.1451, -90.2922, 84.5695495605, -31.0864, -15.0359, -74.2664
4, 81.3157730103, 40.646, -18.2289, -62.1936, 51.7359275818, 14.0459, -44.7151, -20.9633, 56.3189201355, 11.33, -51.2254, -17.5516, 60.1253204346, -7.98054, -52.971, -23.4618, 50.603263855, -20.1459, -43.6018, -15.3313, 62.4408531189, 50.6756, -14.1574, -28.4576, 96.8601074219, 50.2893, -5.7094, -80.1728, 100.823524475, 31.7841, -12.6119, -92.4033, 93.9300994873, 3.41708, -11.8241, -90.7305, 84.263999939, -30.7107, -15.5615, -74.6626
4, 81.3854141235, 40.7273, -18.21, -62.2364, 51.6918525696, 14.0388, -44.6726, -20.9658, 56.1515960693, 11.447, -51.1217, -17.3167, 60.0779190063, -7.99464, -52.9288, -23.4887, 50.5106239319, -20.0601, -43.5606, -15.2568, 62.4439926147, 50.6513, -14.646, -28.771, 96.8590393066, 50.4508, -6.14819, -80.5681, 100.854064941, 31.9698, -13.0533, -92.8084, 93.8932037354, 3.66595, -12.3564, -91.0874, 84.0949859619, -30.5086, -15.9654, -74.9404
4, 81.4431152344, 40.7807, -18.1388, -62.3003, 51.6468505859, 14.0405, -44.6104, -21.0003, 56.0692100525, 11.489, -51.0406, -17.2955, 59.938117981, -7.95309, -52.8483, -23.4837, 50.416633606, -19.9685, -43.5114, -15.2135, 62.4536323547, 50.6675, -14.9404, -29.0074, 96.7918014526, 50.6045, -6.54805, -80.8756, 100.836967468, 32.165, -13.355, -93.1442, 93.832824707, 3.89845, -12.7116, -91.3801, 83.9373626709, -30.3225, -16.2401, -75.1781
4, 81.4807281494, 40.8169, -18.0505, -62.3599, 51.5960464478, 14.0544, -44.5389, -21.0332, 56.0091209412, 11.525, -50.9663, -17.3162, 59.7988357544, -7.89867, -52.7608, -23.4915, 50.2938613892, -19.8442, -43.4533, -15.1612, 62.4506454468, 50.6467, -15.1276, -29.2023, 96.8065795898, 50.7382, -6.84964, -81.1439, 100.86390686, 32.3433, -13.6509, -93.408, 93.8252639771, 4.09292, -13.0002, -91.6127, 83.8709411621, -30.1836, -16.5277, -75.3708
4, 81.5476913452, 40.9803, -17.8883, -62.3953, 51.5010528564, 14.0643, -44.4152, -21.0854, 55.9914512634, 11.4914, -50.8871, -17.5098, 59.5478935242, -7.78889, -52.5873, -23.5205, 50.1107749939, -19.6872, -43.3205, -15.1762, 62.4669075012, 50.6544, -15.3704, -29.4799, 96.7729873657, 50.9272, -7.16473, -81.4813, 100.798919678, 32.5743, -14.0795, -93.7029, 93.7350463867, 4.34846, -13.3867, -91.8827, 83.7579498291, -30.0412, -16.9277, -75.6105
4, 81.5739517212, 41.0449, -17.8511, -62.3996, 51.4690475464, 14.0679, -44.3763, -21.097, 55.9819450378, 11.4824, -50.861, -17.5618, 59.4538536072, -7.74978, -52.5253, -23.521, 50.0519981384, -19.6383, -43.276, -15.1836, 62.5257263184, 50.5378, -15.8063, -29.6197, 96.8268890381, 50.9196, -7.37225, -81.6129, 100.874710083, 32.5203, -14.0506, -93.8802, 93.784072876, 4.29282, -13.237, -92.0161, 83.7766189575, -30.1343, -16.6953, -75.7105
4, 81.6329727173, 41.2013, -17.7852, -62.3938, 51.4107246399, 14.07, -44.3011, -21.1307, 55.9645690918, 11.4608, -50.8097, -17.6709, 59.3639068604, -7.74194, -52.4137, -23.6268, 49.9369316101, -19.5508, -43.1812, -15.2157, 62.5272789001, 50.5242, -16.0519, -29.7183, 96.8090591431, 51.0136, -7.68875, -81.7601, 100.903411865, 32.6119, -14.148, -94.0987, 93.7694320679, 4.37952, -13.396, -92.1723, 83.7457275391, -30.112, -16.8528, -75.838
4, 81.7178726196, 41.4663, -17.6875, -62.3485, 51.3668212891, 14.0592, -44.2218, -21.2086, 55.9516906738, 11.4163, -50.7516, -17.8245, 59.2989807129, -7.7659, -52.2735, -23.8242, 49.8601226807, -19.5255, -43.056, -15.3632, 62.5182037354, 50.5331, -16.1028, -29.7901, 96.8442459106, 51.0991, -7.93446, -81.8836, 100.955474854, 32.716, -14.2905, -94.2432, 93.776802063, 4.50362, -13.6676, -92.2632, 83.7452011108, -30.0462, -17.0834, -75.9315
4, 81.8770751953, 41.8274, -17.6255, -62.2983, 51.3251800537, 14.0456, -44.1593, -21.2577, 55.9323005676, 11.376, -50.7039, -17.9291, 59.2318115234, -7.80641, -52.1447, -23.9866, 49.8141593933, -19.5375, -42.9488, -15.5018, 62.4538230896, 50.5398, -16.1132, -29.8488, 96.8137893677, 51.1878, -8.23177, -81.957, 100.949760437, 32.8136, -14.4458, -94.353, 93.7429656982, 4.62613, -13.8855, -92.3436, 83.7222137451, -29.9912, -17.279, -76.0237
4, 82.0600814819, 42.248, -17.5304, -62.2411, 51.2853546143, 14.0498, -44.0864, -21.32, 55.9081382751, 11.3577, -50.6439, -18.0419, 59.1420974731, -7.87479, -51.9684, -24.2032, 49.7576446533, -19.5257, -42.8394, -15.6499, 62.4365081787, 50.5502, -16.1005, -29.9084, 96.8321380615, 51.2651, -8.4678, -82.0144, 100.993812561, 32.9116, -14.5874, -94.4353, 93.7618408203, 4.72949, -14.0669, -92.4115, 83.7341537476, -29.9296, -17.505, -76.0884
4, 82.2100448608, 42.582, -17.3609, -62.2328, 51.2371559143, 14.1507, -43.984, -21.3636, 55.8237037659, 11.4945, -50.5337, -18.043, 59.0249061584, -7.82582, -51.8168, -24.3624, 49.6985244751, -19.4163, -42.7923, -15.7418, 62.4076805115, 50.5806, -16.0669, -29.9605, 96.7947387695, 51.3359, -8.69728, -82.0506, 100.954711914, 33.0029, -14.7759, -94.4704, 93.7412948608, 4.81596, -14.1992, -92.4785, 83.697517395, -29.8595, -17.7492, -76.1341
4, 82.327796936, 42.7841, -17.0706, -62.316, 51.2022590637, 14.283, -43.8387, -21.4976, 55.7853469849, 11.6537, -50.4042, -18.1972, 58.9354705811, -7.72538, -51.6654, -24.5712, 49.6006698608, -19.2367, -42.7474, -15.8184, 62.4099388123, 50.6181, -16.0098, -30.0002, 96.8176116943, 51.4173, -8.88359, -82.0739, 100.97215271, 33.0936, -14.9564, -94.4912, 93.7690734863, 4.90215, -14.3287, -92.5321, 83.7255859375, -29.809, -17.9107, -76.1926
